favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
76388,Twitter for iPhone,"North Korea has just staged their parade, celebrating 70th anniversary of founding, without the customary display o… https://t.co/lzr3kFZxKV",,False,Sun Sep 09 15:21:22 +0000 2018,18466,1038809595219791872
113777,Twitter for iPhone,Jesse Watters “The only thing Trump obstructed was Hillary getting to the White House.”  So true!,,False,Sun Jun 03 12:59:42 +0000 2018,26333,1003259934417580033
47871,Twitter for iPhone,"With the ridiculous Filibuster Rule in the Senate, Republicans need 60 votes to pass legislation, rather than 51. Can't get votes, END NOW!",,False,Fri Sep 15 10:37:38 +0000 2017,10719,908640949605163010
118878,Twitter for Android,I will be making my Supreme Court pick on Thursday of next week.Thank you!,,False,Wed Jan 25 12:17:01 +0000 2017,18770,824229586091307008
73802,Twitter for iPhone,"Look at the tremendous overflow at packed arena in New Hampshire last night. Sorry we couldn’t get you in, will be… https://t.co/mslfbJt15u",,False,Sat Aug 17 02:44:52 +0000 2019,16671,1162555865351761920
101973,Twitter for iPhone,Wall Street Journal: “More migrant families crossing into the U.S. illegally have been arrested in the first five m… https://t.co/6Bd6gLXAfi,,False,Thu Mar 07 00:02:15 +0000 2019,23863,1103445720164651008
41310,Twitter for iPhone,"Very productive meeting with Angela Merkel, the Chancellor of the Federal Republic of Germany, at the #G7Summit in… https://t.co/xJVmJoCM8A",,False,Mon Aug 26 12:13:24 +0000 2019,8753,1165960433683062784
126356,Twitter for iPhone,....Melania and I send our heartfelt thoughts and prayers to the great people of Texas.,realDonaldTrump,False,Sun Aug 04 04:19:01 +0000 2019,17541,1157868519964499968
87940,Twitter for iPhone,".@NFL: Too much talk, not enough action. Stand for the National Anthem.",,False,Wed Oct 18 20:42:05 +0000 2017,19440,920751863426842625
78338,Twitter for iPhone,China has been asked to develop a plan for the year of a One Billion Dollar reduction in their massive Trade Defici… https://t.co/D2TzeyTmqX,,False,Wed Mar 07 15:10:48 +0000 2018,16250,971402791930552322
59515,Twitter for iPhone,Put it back up. We are living with a Rigged &amp; Fake Media! https://t.co/ZhanbGCxuX,,False,Tue Aug 13 17:32:14 +0000 2019,19230,1161329627853414401
57281,Twitter for iPhone,I will be interviewed on @seanhannity at 9:00 PM.  In 5 minutes - Enjoy!,,False,Fri Apr 26 00:59:14 +0000 2019,8413,1121579455330254850
15207,Twitter for iPhone,"@foxandfriends According to report just out, President Obama knew about Russian interference 3 years ago but he didn't want to anger Russia!",realDonaldTrump,False,Tue Aug 15 10:54:32 +0000 2017,6360,897411177583702016
147401,Twitter for iPhone,Do you notice we are not having a gun debate right now? That's because they used knives and a truck!,,False,Sun Jun 04 11:43:30 +0000 2017,42239,871331574649901056
106301,Twitter for iPhone,"If a deal is made with China, our great American Farmers will be treated better than they have ever been treated before!",,False,Tue Feb 26 00:04:49 +0000 2019,19910,1100184874466664448
109434,Twitter for iPhone,Funny how all of the Pundits that couldn’t come close to making a deal on North Korea are now all over the place te… https://t.co/SBc5VJlOdw,,False,Sun Apr 22 18:43:38 +0000 2018,24453,988126197619068928
45581,Twitter for iPhone,"Today, it was my great honor to welcome Prime Minister Erna Solberg of Norway to the @WhiteHouse - a great friend a… https://t.co/mWiclVf7KA",,False,Wed Jan 10 21:31:30 +0000 2018,8093,951204878562549767
138009,Twitter for iPhone,"Do you believe this? The New York Times Op-Ed: MEDIA AND DEMOCRATS OWE TRUMP AN APOLOGY. Well, they got that one right!",,False,Sun Apr 21 11:40:29 +0000 2019,28699,1119928890162601984
105613,Twitter for iPhone,Poll: Suburban women are coming back into the Republican Party in droves “because of the Wall and Border Security.… https://t.co/Jz0YqFbuS6,,False,Sun Feb 24 14:56:08 +0000 2019,22501,1099684406002925568
44547,Twitter for iPhone,"On my way to Pensacola, Florida. See everyone soon! #MAGA https://t.co/ijwxVSYQ52",,False,Fri Dec 08 23:25:06 +0000 2017,6744,939274666404909056
38781,Twitter for iPhone,"Wow, @FoxNews did great in the ratings. CNN is dead as a door nail
(no credibility), and MSNBC is dying fast.… https://t.co/AWEC5Wk3nj",,False,Wed Jun 26 10:40:12 +0000 2019,8998,1143831318951866368
35846,Twitter for iPhone,#USAatUNGA🇺🇸#UNGA https://t.co/miT2Lj7Q90,,False,Fri Sep 22 16:25:12 +0000 2017,7795,911265133279809536
85640,Twitter for iPhone,"So now the Radical Left Dems don’t talk about Collusion anymore, because the Mueller Report said there was No Collu… https://t.co/DTAuBPwEm0",,False,Sat May 11 18:44:07 +0000 2019,20342,1127283257383555072
103567,Twitter for iPhone,"The Wall Street Journal asks, “WHERE IN THE WORLD WAS BARACK OBAMA?”  A very good question!",,False,Mon May 21 12:51:20 +0000 2018,23232,998546786628395009
71156,Twitter for iPhone,#JOBSNOTMOBS! VOTE REPUBLICAN NOW!! https://t.co/wso9ZHIvyF,,False,Wed Oct 31 19:25:29 +0000 2018,25487,1057715198684000258
87257,Twitter for iPhone,"Democrats want Open Borders and they want to abolish ICE, the brave men and women that are protecting our Country f… https://t.co/HWkPVJV6jH",,False,Mon Aug 06 21:46:47 +0000 2018,21673,1026585401874677760
100617,Twitter for iPhone,Just returned from France where much was accomplished in my meetings with World Leaders. Never easy bringing up the… https://t.co/6SMjfOoVfw,,False,Mon Nov 12 12:03:25 +0000 2018,22053,1061952604807274498
58122,Twitter for iPhone,https://t.co/zDEOQfpvk1 https://t.co/Bxpt7nQTjG,,False,Sat Oct 26 02:23:14 +0000 2019,15463,1187917572102078465
48173,Twitter for iPhone,"Congressman Keith Rothfus continues to do a great job for the people of Pennsylvania. Keith is strong on Crime, the… https://t.co/ZbYMIdlNeT",,False,Sat Sep 15 20:54:31 +0000 2018,11435,1041067762452455424
85890,Twitter for iPhone,Spoke to Bibi @Netanyahu to congratulate him on a great and hard-fought win. The United States is with him and the… https://t.co/BBPLjOF8QU,,False,Wed Apr 10 19:17:19 +0000 2019,18426,1116057588754337792
99149,Twitter for iPhone,CHINA HAS ALREADY BEGUN AGRICULTURAL PURCHASES FROM OUR GREAT PATRIOT FARMERS &amp; RANCHERS!,,False,Sun Oct 13 21:50:14 +0000 2019,20899,1183500215241859073
79427,Twitter for iPhone,"“Jobs up big, plus 312,000. Record number working. Manufacturing best in 20 years (Previous administration said thi… https://t.co/glizVLcZC2",,False,Sun Jan 06 01:00:30 +0000 2019,16806,1081717108176752640
98850,Twitter for iPhone,Continuing to monitor the heartbreaking bridge collapse at FIU - so tragic. Many brave First Responders rushed in t… https://t.co/vGKt6pSST9,,False,Thu Mar 15 23:10:56 +0000 2018,16826,974422724419444737
47408,Twitter for iPhone,"An honor to welcome the Taoiseach of Ireland, @EndaKennyTD to the @WhiteHouse today with @VP Pence. 🇺🇸🇮🇪 https://t.co/J3iTl2iSiQ",,False,Thu Mar 16 20:09:38 +0000 2017,9339,842467917639913472
76244,Twitter for iPhone,"Radical Left Dem Mayor of Minneapolis, Jacob Frey, is doing everything possible to stifle Free Speech despite a rec… https://t.co/iYbQlIajvw",,False,Tue Oct 08 18:40:38 +0000 2019,19843,1181640563696820224
60209,Twitter for iPhone,....Will Robert Mueller’s big time conflicts of interest be listed at the top of his Republicans only Report. Will… https://t.co/2nyd2eYEse,,False,Fri Dec 07 11:28:50 +0000 2018,15271,1071003598023221248
283654,Twitter for iPhone,BUILDING THE WALL!,,False,Sun Feb 17 00:10:04 +0000 2019,60200,1096924708132581377
112649,Twitter for Android,The spotlight has finally been put on the low-life leakers! They will be caught!,,False,Thu Feb 16 12:02:59 +0000 2017,21679,832198588201594880
144905,Twitter for Android,"the American people. I have no doubt that we will, together, MAKE AMERICA GREAT AGAIN!",,False,Thu Jan 19 13:02:18 +0000 2017,33869,822066653953458177
55999,Twitter for iPhone,"Diane Black of Tennessee, the highly respected House Budget Committee Chairwoman, did a GREAT job in passing Budget, setting up big Tax Cuts",,False,Fri Oct 27 14:52:42 +0000 2017,10284,923925428372492288
93640,Twitter for iPhone,Attorney Client privilege is now a thing of the past. I have many (too many!) lawyers and they are probably wonderi… https://t.co/pnYvIGR8Tw,,False,Sun Apr 15 12:56:13 +0000 2018,20764,985502053345751040
88237,Twitter for iPhone,The Prosecutors who lost the case against SEAL Eddie Gallagher (who I released from solitary confinement so he coul… https://t.co/hW4qgEv2mC,,False,Wed Jul 31 19:58:22 +0000 2019,17937,1156655361711071232
71519,Twitter for iPhone,"I ask Senator Chuck Schumer, why didn’t President Obama &amp; the Democrats do something about Trade with China, includ… https://t.co/e8k3tCSFuq",,False,Mon May 21 11:21:29 +0000 2018,15203,998524172858019840
108847,Twitter for iPhone,"Feels good to be home after seven months, but the White House is very special, there is no place like it... and the U.S. is really my home!",,False,Tue Aug 15 03:06:52 +0000 2017,17541,897293484884979712
86066,Twitter for iPhone,..But the people were Pro-Trump! Virtually no President has accomplished what we have accomplished in the first 9 months-and economy roaring,,False,Wed Sep 27 13:41:25 +0000 2017,15952,913035855509491712
32715,Twitter for iPhone,The Great Rush Limbaugh will be on @foxandfriends at 8:30 A.M. Enjoy!,,False,Fri Jul 12 12:00:39 +0000 2019,5408,1149649772921233409
70721,Twitter Media Studio,“This is about proving that Donald Trump was framed by the Democrats.” @RudyGiuliani https://t.co/GIadp3b0n3,,False,Mon Sep 30 02:41:16 +0000 2019,23493,1178500028085743622
93157,Twitter for iPhone,"China is doing very badly, worst year in 27 - was supposed to start buying our agricultural product now - no signs… https://t.co/P5IZSWbosI",,False,Tue Jul 30 11:09:59 +0000 2019,18293,1156159999833513984
61700,Twitter for iPhone,Has anyone noticed that all the Boston @RedSox have done is WIN since coming to the White House! Others also have d… https://t.co/riDsO1S7Qy,,False,Mon May 13 11:29:13 +0000 2019,12118,1127898588565135360
104397,Twitter for iPhone,"No money was paid to North Korea for Otto Warmbier, not two Million Dollars, not anything else. This is not the Oba… https://t.co/kJK9TTdoly",,False,Fri Apr 26 11:12:21 +0000 2019,26165,1121733749757087750
47757,Twitter for iPhone,"I need the people of West Virginia to send a message to Chuck Schumer, Maxine Waters, Nancy Pelosi and the Radical… https://t.co/Pt5WaN2zv6",realDonaldTrump,False,Fri Nov 02 23:18:24 +0000 2018,13473,1058498592208494592
77866,Twitter for iPhone,"....the 2016 election with interviews, speeches and social media. I had to beat #FakeNews, and did. We will continue to WIN!",realDonaldTrump,False,Sat Jul 01 22:02:27 +0000 2017,15305,881271809433374721
33418,Twitter Ads,"#ICYMI- On Saturday I signed two EO's to help keep jobs &amp; wealth in our country.
EO1: https://t.co/XJggnJAiPi 
EO2:… https://t.co/2iEten4SVl",,False,Mon May 01 20:30:42 +0000 2017,7016,859143061678501892
70377,Twitter for iPhone,Farm Bill just passed in the House. So happy to see work requirements included. Big win for the farmers!,,False,Thu Jun 21 20:46:10 +0000 2018,13846,1009900306694656002
57808,Twitter for iPhone,My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth &amp; future mtgs!,,False,Thu Mar 16 22:43:32 +0000 2017,9185,842506649122279425
93301,Twitter for Android,ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!,,False,Sat Mar 25 14:37:52 +0000 2017,19487,845645916732358656
55933,Twitter for iPhone,Thank you. I love you Ohio! https://t.co/RQ9Gj0SETz,,False,Fri Aug 24 23:26:02 +0000 2018,11743,1033133359185055745
45701,Twitter for iPhone,"....Similarly, Facebook Libra’s “virtual currency” will have little standing or dependability. If Facebook and othe… https://t.co/fnV0KDAqZp",realDonaldTrump,False,Fri Jul 12 00:15:23 +0000 2019,10436,1149472284702208000
46501,Twitter for iPhone,THANK YOU #IACP2019! https://t.co/iUr5OpgT7X,,False,Mon Oct 28 16:54:09 +0000 2019,11944,1188861523655045124
123843,Twitter for iPhone,"I was actually sticking up for Sleepy Joe Biden while on foreign soil. Kim Jong Un called him a “low IQ idiot,” and… https://t.co/mv6yeYqys9",,False,Tue May 28 21:58:55 +0000 2019,24935,1133492876296511491
52777,Twitter for iPhone,"Join me in Dallas, Texas this Thursday (October 17th) at the American Airlines Center! #KAG2020

Tickets:… https://t.co/kEzQhhFyWb",,False,Tue Oct 15 16:41:36 +0000 2019,16699,1184147319480041473
128919,Twitter for iPhone,"Drug makers and companies are not living up to their commitments on pricing. Not being fair to the consumer, or to our Country!",,False,Sat Jan 05 20:49:27 +0000 2019,24400,1081653927337213952
106184,Twitter for iPhone,Bipartisan Humanitarian Aid Bill for the Southern Border just passed. A great job done by all! Now we must work to… https://t.co/6tiMCR5ZsZ,,False,Thu Jun 27 22:22:39 +0000 2019,23816,1144370485783867392
68271,Twitter for iPhone,Can’t let Brett Kavanaugh give Radical Left Democrat (Liberal Plus) Opinions based on threats of Impeaching him ove… https://t.co/R0jjzFt9j6,,False,Sun Sep 15 18:08:38 +0000 2019,19743,1173297587773947920
54887,Twitter for iPhone,"Arizona is such a Great State but it needs Border Security which @MarthaMcSally will provide, and Krysten Sinema do… https://t.co/INyojsKiNW",,False,Sat Nov 03 20:57:38 +0000 2018,14960,1058825551090237441
68671,Twitter for iPhone,I interviewed 4 very impressive people yesterday. On Monday I will be announcing my decision for Justice of the United States Supreme Court!,,False,Tue Jul 03 10:25:37 +0000 2018,12252,1014092792329535488
83181,Twitter for iPhone,.@FLOTUS did a spectacular job hosting the President of France @EmmanuelMacron and his wife Brigitte. Every detail… https://t.co/1eEkAVAgkl,,False,Wed Apr 25 14:10:30 +0000 2018,15068,989144622684409856
62416,Twitter for iPhone,"Today, it was my great honor to welcome President Moon Jae-in of the Republic of Korea to the @WhiteHouse!🇺🇸🇰🇷 https://t.co/yvOxNiA1DM",,False,Tue May 22 18:21:32 +0000 2018,12109,998992271629570048
39974,Twitter for iPhone,https://t.co/F84WZ5LveS,,False,Sun Oct 06 02:00:22 +0000 2019,11541,1180664060603518976
35306,Twitter for iPhone,Maria &amp; John understood the dishonesty &amp; deception from the very beginning! https://t.co/kyYx4S56Z0,,False,Mon Sep 09 10:21:06 +0000 2019,10633,1171005603944259584
36043,Twitter for Android,"being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares, he supported Kasich &amp; Hillary",,False,Fri Jan 06 12:42:53 +0000 2017,7546,817350726800306177
90127,Twitter for iPhone,The Washington Post is constantly quoting “anonymous sources” that do not exist. Rarely do they use the name of any… https://t.co/O8OQzKImp9,,False,Tue Jul 03 21:35:11 +0000 2018,20340,1014261296240488450
72719,Twitter for iPhone,Crime in Germany is up 10% plus (officials do not want to report these crimes) since migrants were accepted. Others… https://t.co/TLFg6fg1tN,,False,Tue Jun 19 13:52:07 +0000 2018,16730,1009071330661142533
81337,Twitter for iPhone,"Brett McGurk, who I do not know, was appointed by President Obama in 2015. Was supposed to leave in February but he… https://t.co/WihasoF1ss",,False,Sun Dec 23 01:48:23 +0000 2018,17531,1076655729820471296
256977,Twitter for iPhone,Congratulations to the U.S. Women’s Soccer Team on winning the World Cup! Great and exciting play. America is proud of you all!,,False,Sun Jul 07 19:11:09 +0000 2019,29032,1147946170293071872
51315,Twitter for Android,"At 9:00 P.M. @CNN, of all places, is doing a Special Report on my daughter, Ivanka. Considering it is CNN, can't imagine it will be great!",,False,Tue Jan 17 01:49:38 +0000 2017,9852,821172595869577220
83771,Twitter for iPhone,Fake News is at an all time high. Where is their apology to me for all of the incorrect stories???,,False,Tue Jun 13 12:48:44 +0000 2017,19457,874609480301936640
90011,Twitter for iPhone,"Because of the Democrats intransigence on Border Security and the great importance of Safety for our Nation, I am r… https://t.co/PhplWqlvK5",,False,Thu Jan 10 18:14:31 +0000 2019,19688,1083426878336036865
57411,Twitter for iPhone,Great analysis by @foxandfriends!,,False,Mon Feb 18 13:02:53 +0000 2019,9168,1097481581332185088
109417,Twitter for iPhone,Lets just call them WALLS from now on and stop playing political games! A WALL is a WALL!,,False,Thu Jan 31 12:16:49 +0000 2019,23031,1090947003868213248
92965,Twitter for iPhone,"After spending more than $35,000,000 over a two year period, interviewing 500 people, using 18 Trump Hating Angry D… https://t.co/DTsWmpU4hb",,False,Sun May 05 18:03:29 +0000 2019,21341,1125098704560689157
40920,Twitter for iPhone,"Arriving at Joint Base Andrews with @SecretaryPerry, @SecretaryZinke, and @SecPriceMD..... https://t.co/Yxm94XKtuv",,False,Mon Jul 24 20:15:25 +0000 2017,9226,889579795176181761
62229,Twitter for iPhone,Such a total miscarriage of Justice in San Francisco! https://t.co/MSIkBCKF3t,,False,Sun Dec 03 12:27:54 +0000 2017,15990,937297341266190336
94443,Twitter for iPhone,"Dow just hit 27,000 for first time EVER!",,False,Thu Jul 11 14:52:13 +0000 2019,20744,1149330559379890176
217740,Twitter for iPhone,Thank you for soooo many nice comments regarding my Oval Office speech. A very interesting experience!,,False,Wed Jan 09 04:33:59 +0000 2019,31589,1082857997032919040
46742,Twitter for iPhone,Join me in California for a Roundtable on Immigration and Border Security! https://t.co/hLV86lWTtA,,False,Fri Apr 05 20:33:09 +0000 2019,11211,1114264734134456321
110444,Twitter for iPhone,"Beautiful evening in El Paso, Texas last night. God Bless the USA! https://t.co/trqA75KxLN",,False,Tue Feb 12 16:35:52 +0000 2019,21721,1095360852482498561
77068,Twitter for iPhone,LOUISIANA! Extreme Democrat John Bel Edwards has sided with Nancy Pelosi and Chuck Schumer to support Sanctuary Cit… https://t.co/WBQPQ8BNM6,,False,Sat Oct 26 20:17:18 +0000 2019,22564,1188187870877618176
74694,Twitter for iPhone,S&amp;P opens at Record High!,,False,Thu Jun 20 13:58:53 +0000 2019,12972,1141706991464849408
95920,Twitter for iPhone,"....This makes Nervous Nancy every bit as guilty as Liddle’ Adam Schiff for High Crimes and Misdemeanors, and even… https://t.co/bGLtSrXqB1",realDonaldTrump,False,Mon Oct 07 02:27:50 +0000 2019,27196,1181033360241709056
56486,Twitter for iPhone,"Unrelated to Russia, Russia, Russia (although the Radical Left doesn’t use the name Russia anymore since the issuan… https://t.co/vWftO2Z3XI",,False,Thu Jun 13 10:51:13 +0000 2019,12426,1139123048748081153
80550,Twitter for iPhone,"Whether you are African-American, Hispanic-American or ANY AMERICAN at all – you have the right to live in a Countr… https://t.co/w79h18FFJR",,False,Fri Oct 26 18:48:29 +0000 2018,22366,1055893947531382784
115551,Twitter for iPhone,"Terrible shootings in ElPaso, Texas. Reports are very bad, many killed. Working with State and Local authorities, a… https://t.co/p9I5Pnj6ej",,False,Sat Aug 03 20:10:43 +0000 2019,24226,1157745635254243329
97168,Twitter for iPhone,"Ex-NSA contractor to spend 63 months in jail over “classified” information. Gee, this is “small potatoes” compared… https://t.co/bnrYK6WNOT",,False,Fri Aug 24 11:10:13 +0000 2018,26346,1032948187416416256
47908,Twitter for iPhone,"Join me live from the @WhiteHouse.
https://t.co/LHOs4nAaGl",,False,Wed Feb 01 01:01:03 +0000 2017,5701,826596187453153281
53546,Twitter for iPhone,"....When I had Harley-Davidson officials over to the White House, I chided them about tariffs in other countries, l… https://t.co/PhSv1BSMYa",,False,Tue Jun 26 11:37:51 +0000 2018,10957,1011574256117993472
31502,Twitter for iPhone,I will be interviewed by @MarthaMaccallum on @FoxNews tonight at 7pm. Enjoy!,,False,Fri Apr 28 22:31:25 +0000 2017,4513,858086278037950464
39044,Twitter Media Studio,The current tax code is a burden on American taxpayers &amp; harmful to job-creators. Americans need #TaxReform! More:… https://t.co/Q4Lqttenhi,,False,Wed Oct 18 15:07:07 +0000 2017,8931,920667567030710272
68364,Twitter for iPhone,".....The Fed Rate, over a fairly short period of time, should be reduced by at least 100 basis points, with perhaps… https://t.co/UYCqLcZbsP",realDonaldTrump,False,Mon Aug 19 15:26:20 +0000 2019,14775,1163472273388576768
86219,Twitter for iPhone,“Fox News has learned that Bruce Ohr wrote Christopher Steele following the firing of James Comey saying that he wa… https://t.co/S5yOcOigLU,,False,Fri Aug 17 22:29:15 +0000 2018,24711,1030582354308411392
172052,Twitter for iPhone,CNN &amp; others within the Fake News Universe were going wild about my signing MAGA hats for our military in Iraq and… https://t.co/N1VCojCzUI,,False,Thu Dec 27 23:23:36 +0000 2018,39693,1078431231262502912
91036,Twitter for iPhone,17 years since September 11th!,,False,Tue Sep 11 12:58:10 +0000 2018,19477,1039498334594052096
154935,Twitter for iPhone,"Our Country is doing so well in so many ways. Great jobs numbers, with a record setting December. We are rebuilding… https://t.co/LWGj8t2N8L",,False,Wed Jan 09 14:06:09 +0000 2019,30511,1083001986331672580
50885,Twitter for iPhone,Big meetings today at the United Nations. So many interesting leaders. America First will MAKE AMERICA GREAT AGAIN!,,False,Wed Sep 20 10:14:30 +0000 2017,8991,910447064944955392
65344,Twitter for iPhone,".@JohnJamesMI, who is running in the Republican Primary in the great state of Michigan, is SPECTACULAR! Vote on Aug… https://t.co/CNHue2l4v2",,False,Fri Jul 27 15:53:20 +0000 2018,17116,1022872574634729472
115035,Twitter for iPhone,TREASON?,,False,Wed Sep 05 22:15:09 +0000 2018,33026,1037464177269514240
75540,Twitter for iPhone,E-mails show that the AmazonWashingtonPost and the FailingNewYorkTimes were reluctant to cover the Clinton/Lynch secret meeting in plane.,,False,Tue Aug 08 18:00:30 +0000 2017,20353,894981661926068228
104236,Twitter for iPhone,....on the basis of their sexual orientation. My Administration has launched a global campaign to decriminalize hom… https://t.co/Z9Ms8TaTwV,realDonaldTrump,False,Fri May 31 19:12:32 +0000 2019,19561,1134538168324300800
68739,Twitter for iPhone,"....Iran will call us if and when they are ever ready. In the meantime, their economy continues to collapse - very… https://t.co/5UfGLz9tvg",realDonaldTrump,False,Mon May 20 17:30:35 +0000 2019,14349,1130526243751960576
31078,Twitter for iPhone,The legendary Gary Player at Turnberry in Scotland! https://t.co/3oGoqWhhtA,,False,Wed Jun 27 02:59:30 +0000 2018,4408,1011806195462688768
52843,Twitter for iPhone,“The Democrats are so immersed in this (SCAM). They couldn’t care less about the American people!” @RushLimbaughEIB,,False,Fri Nov 01 13:33:50 +0000 2019,13900,1190260664062881792
82262,Twitter for iPhone,"Ralph Northam,who is running for Governor of Virginia,is fighting for the violent MS-13 killer gangs &amp; sanctuary cities.  Vote Ed Gillespie!",,False,Fri Oct 06 01:58:27 +0000 2017,22107,916120435762266114
68229,Twitter for iPhone,"While Security spending was somewhat more than his predecessor, Scott Pruitt has received death threats because of… https://t.co/kneEeK0koP",,False,Sun Apr 08 00:03:23 +0000 2018,15731,982770847046922240
73760,Twitter for iPhone,I want to congratulate @senatemajldr Mitch McConnell and all Republicans. Today I signed the 160th Federal Judge to… https://t.co/geWQOLjWS1,,False,Sat Sep 07 10:52:36 +0000 2019,18234,1170288754520657920
129378,Twitter for iPhone,"Like every American, I deserve to meet my accuser, especially when this accuser, the so-called “Whistleblower,” rep… https://t.co/kD5WIu8A3E",,False,Sun Sep 29 22:53:42 +0000 2019,31828,1178442759499370496
121397,Twitter for iPhone,"....even to new heights of success and glory, but not with King Elijah and that crew. When the leaders of Baltimore… https://t.co/hwPEup4pv8",realDonaldTrump,False,Mon Jul 29 12:46:59 +0000 2019,22704,1155822023245012992
103483,Twitter for iPhone,I want to give the Democrats every last chance to quickly negotiate simple changes to Asylum and Loopholes. This wi… https://t.co/c5uWkZwDpz,,False,Sun Jun 23 12:13:26 +0000 2019,23076,1142767618086133761
51449,Twitter for iPhone,"Thank you Arizona. Beautiful turnout of 15,000 in Phoenix tonight! Full coverage of rally via my Facebook at:… https://t.co/BvbP9MkZPJ",,False,Wed Aug 23 05:18:29 +0000 2017,11176,900225712522657792
46731,Twitter for iPhone,"“President Donald J. Trump Proclaims March 25, 2018, as Greek Independence Day: A National Day of Celebration of Gr… https://t.co/5xHxd4dTEc",,False,Sun Mar 25 13:45:44 +0000 2018,9766,977904367524372481
107610,Twitter for iPhone,"Every day, the brave men and women of ICE are liberating communities from savage gangs like MS-13. We will NOT stan… https://t.co/yu427mcqbI",,False,Fri Jul 06 00:58:50 +0000 2018,22944,1015037322226642944
90828,Twitter for iPhone,"Our incredible U.S. Coast Guard saved more than 15,000 lives last week with Harvey. Irma could be even tougher. We love our Coast Guard!",,False,Fri Sep 08 12:37:14 +0000 2017,17658,906134333467045888
94556,Twitter for iPhone,“No President in modern times has kept more promises than Donald Trump!” Thank you Bill Bennett @SteveHiltonx,,False,Mon Jan 21 05:03:01 +0000 2019,18131,1087213958950465536
123438,Twitter for iPhone,"Last year was the first in 51 years where prescription drug prices actually went down, but things have been, and ar… https://t.co/k2j0P6i4rj",,False,Sun Jul 07 13:13:05 +0000 2019,24928,1147856061006786560
140084,Twitter for iPhone,"Here’s a great stat - since January 2017, the number of people forced to use food stamps is down 1.9 million. The A… https://t.co/TWeJRygTfm",,False,Mon Apr 23 20:08:34 +0000 2018,28178,988509958089166848
71479,Twitter for iPhone,"Big crowd expected today in Pensacola, Florida, for a Make America Great Again speech. We have done so much in so s… https://t.co/m4BiON3oo8",,False,Fri Dec 08 13:11:43 +0000 2017,13102,939120304542101505
52509,Twitter for iPhone,"....She will probably be given a pass, despite their terrible ratings. Congratulations to @RichardGrenell, our grea… https://t.co/FnT1f5MAWb",realDonaldTrump,False,Thu Dec 13 17:34:15 +0000 2018,11379,1073269882911903746
41898,Twitter for iPhone,".@DannyTarkanian of Nevada is a great friend who supports the Trump Agenda. He is Strong on Crime, the Border and o… https://t.co/MehJNi5V5l",,False,Sat Sep 15 20:57:48 +0000 2018,10235,1041068591527993344
64184,Twitter for iPhone,"If our healthcare plan is approved, you will see real healthcare and premiums will start tumbling down. ObamaCare is in a death spiral!",,False,Mon Apr 24 17:18:32 +0000 2017,11671,856557986474491904
90261,Twitter for Android,"Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT)  SO DANGEROUS!",,False,Sat Feb 11 12:12:51 +0000 2017,19924,830389130311921667
70198,Twitter for iPhone,"This should have been taken care of years ago, the Trump Administration is taking care of these thugs now!
https://t.co/ulqagIAtxI",,False,Thu Jul 18 21:33:36 +0000 2019,19896,1151968286122369029
86556,Twitter for iPhone,Republicans are doing really well with the Senate Midterms. Races that we were not even thinking about winning are… https://t.co/oh1As8Rf9D,,False,Sun Sep 09 01:38:38 +0000 2018,18941,1038602549971116032
73066,Twitter for iPhone,"No matter what she says, Senator Claire McCaskill will always vote against us and the Great State of Missouri! Vote… https://t.co/vte19xUXWH",,False,Mon Nov 05 13:36:57 +0000 2018,18941,1059439426022137856
71359,Twitter for iPhone,Our great financial team is in China trying to negotiate a level playing field on trade! I look forward to being wi… https://t.co/cBpZb9oSuJ,,False,Thu May 03 03:45:24 +0000 2018,13729,991886413686861824
178333,Twitter for iPhone,"There is nothing racist in stating plainly what most people already know, that Elijah Cummings has done a terrible… https://t.co/EJMU0RvPu0",,False,Sun Jul 28 18:35:09 +0000 2019,41620,1155547255916642305
76953,Twitter for iPhone,A team of great champions! https://t.co/Pm5p9L6TaX,,False,Tue Mar 26 02:08:59 +0000 2019,12150,1110362981756555264
71867,Twitter for iPhone,"Funny how the Fake News, in a coordinated effort with each other, likes to say I gave sooo much to North Korea beca… https://t.co/MkaFk6dPfe",,False,Sun Jun 17 12:40:02 +0000 2018,14944,1008328413210398720
74434,Twitter for iPhone,"The🇺🇸has great strength &amp; patience, but if it is forced to defend itself or its allies, we will have no choice but… https://t.co/IgW8Sg6yUB",,False,Tue Sep 19 17:22:27 +0000 2017,20235,910192375267561472
62328,Twitter for iPhone,"I’ve done more for Firefighters than this dues sucking union will ever do, and I get paid ZERO! https://t.co/Tw0qwTiUD6",,False,Wed May 01 09:56:00 +0000 2019,13821,1123526475481800704
70885,Twitter for iPhone,The brand new manuscript for a new book by failed lawyer Michael Cohen shows his testimony was a total lie! Pundits should only use it.,,False,Sun Mar 03 00:34:51 +0000 2019,14015,1102004371225751557
